transaction_id,date,merchant,category,amount,currency,status,department,cost_center,po_number,invoice_number,description,employee,approval_status
TXN-03229,2024-05-24,McKinsey,Professional Services,6000,USD,delivered,Finance,CC-004,PO-68272,INV-712421,McKinsey - Professional Services,EMP-1020,Approved
TXN-03230,2024-04-08,Airbnb,Travel - Lodging,600,USD,invoiced,HR,CC-004,PO-35566,INV-674473,Airbnb - Travel - Lodging,EMP-1144,Pending
TXN-03231,2024-01-17,UPS,Shipping & Logistics,50,USD,invoiced,Marketing,CC-002,PO-60385,INV-729102,UPS - Shipping & Logistics,EMP-1222,Rejected
TXN-03232,2024-01-01,Comcast,Utilities - Internet,200,USD,completed,Marketing,CC-001,PO-35602,INV-512133,Comcast - Utilities - Internet,EMP-1021,Pending
TXN-03233,2024-11-06,Starbucks,Meals & Entertainment,10,USD,completed,Marketing,CC-004,PO-40228,INV-672632,Starbucks - Meals & Entertainment,EMP-1122,Pending
TXN-03234,2024-05-31,AT&T,Utilities - Telecom,150,USD,paid,Marketing,CC-004,PO-60852,INV-975485,AT&T - Utilities - Telecom,EMP-1097,Approved
TXN-03235,2025-03-27,McKinsey,Professional Services,15000,USD,pending,Sales,CC-002,PO-63586,INV-154530,McKinsey - Professional Services,EMP-1055,Rejected
TXN-03236,2025-03-12,IKEA,Furniture - Fixed Asset,300,USD,paid,Marketing,CC-002,,INV-762132,IKEA - Furniture - Fixed Asset,EMP-1074,Approved
TXN-03237,2024-06-16,Apple,Hardware - Equipment,1999,USD,invoiced,Finance,CC-005,PO-47565,INV-203744,Apple - Hardware - Equipment,EMP-1192,Rejected
TXN-03238,2024-05-21,Salesforce,Software - SaaS,600,USD,invoiced,Sales,CC-001,PO-45590,INV-192629,Salesforce - Software - SaaS,EMP-1083,Pending
TXN-03239,2024-11-22,United Airlines,Travel - Airfare,1200,USD,completed,Sales,CC-001,PO-79496,INV-114208,United Airlines - Travel - Airfare,EMP-1141,Pending
TXN-03240,2024-11-16,Southwest Airlines,Travel - Airfare,350,USD,pending,Engineering,CC-004,,INV-295339,Southwest Airlines - Travel - Airfare,EMP-1049,Rejected
TXN-03241,2024-04-04,Starbucks,Meals & Entertainment,10,USD,pending,Finance,CC-001,PO-17736,INV-449676,Starbucks - Meals & Entertainment,EMP-1228,Rejected
TXN-03242,2025-03-01,LinkedIn Ads,Marketing - Digital,1000,USD,paid,Sales,CC-003,PO-16207,INV-728482,LinkedIn Ads - Marketing - Digital,EMP-1188,Approved
TXN-03243,2024-05-03,Deloitte,Professional Services,50000,USD,delivered,HR,CC-004,PO-11308,INV-741524,Deloitte - Professional Services,EMP-1047,Approved
TXN-03244,2024-03-03,QuickBooks Inc,Accounting Software,120,USD,pending,Sales,CC-001,PO-40202,INV-128244,QuickBooks Inc - Accounting Software,EMP-1090,Pending
TXN-03245,2024-10-30,Herman Miller,Furniture - Fixed Asset,1200,USD,paid,HR,CC-001,PO-96311,INV-463849,Herman Miller - Furniture - Fixed Asset,EMP-1188,Pending
TXN-03246,2024-01-22,Amazon,Hardware - Equipment,99,USD,delivered,Finance,CC-005,PO-11485,INV-360631,Amazon - Hardware - Equipment,EMP-1153,Pending
TXN-03247,2024-08-27,IKEA,Furniture - Fixed Asset,600,USD,paid,HR,CC-004,PO-74442,INV-112878,IKEA - Furniture - Fixed Asset,EMP-1214,Rejected
TXN-03248,2025-03-16,Office Depot,Office Supplies,75,USD,completed,Sales,CC-005,PO-52300,INV-934287,Office Depot - Office Supplies,EMP-1153,Pending
TXN-03249,2024-04-24,Steelcase,Furniture - Fixed Asset,1000,USD,delivered,Marketing,CC-003,PO-99921,INV-229304,Steelcase - Furniture - Fixed Asset,EMP-1139,Rejected
TXN-03250,2025-01-18,LENOVO,Hardware - Equipment,2000,USD,pending,Engineering,CC-003,PO-38124,INV-378006,LENOVO - Hardware - Equipment,EMP-1028,Pending
TXN-03251,2024-11-19,Lenovo,Hardware - Equipment,2000,USD,pending,Operations,CC-004,PO-92721,INV-471564,Lenovo - Hardware - Equipment,EMP-1148,Pending
TXN-03252,2024-05-22,McKinsey,Professional Services,60000,USD,completed,Marketing,CC-003,PO-64028,INV-910425,McKinsey - Professional Services,EMP-1150,Pending
TXN-03253,2024-03-28,Best Buy,Hardware - Equipment,500,USD,paid,Finance,CC-003,PO-98382,INV-564899,Best Buy - Hardware - Equipment,EMP-1010,Rejected
TXN-03254,2024-05-24,Restaurants.com,Meals & Entertainment,150,USD,pending,Finance,CC-005,PO-54096,INV-619227,Restaurants.com - Meals & Entertainment,EMP-1101,Pending
TXN-03255,2024-06-01,Stripe,Software - Payments,500,USD,invoiced,HR,CC-004,PO-28373,INV-955399,Stripe - Software - Payments,EMP-1112,Approved
TXN-03256,2024-10-11,SOUTHWEST AIRLINES,Travel - Airfare,650,USD,delivered,Marketing,CC-003,PO-18289,INV-580279,SOUTHWEST AIRLINES - Travel - Airfare,EMP-1084,Pending
TXN-03257,2025-03-10,Stripe,Software - Payments,500,USD,paid,HR,CC-005,PO-24287,INV-496077,Stripe - Software - Payments,EMP-1109,Rejected
TXN-03258,2025-01-27,GitHub,Software - Development,231,USD,pending,HR,CC-001,PO-10615,INV-816820,GitHub - Software - Development,EMP-1052,Rejected
TXN-03259,2024-03-10,Xero,Accounting Software,99,USD,completed,Finance,CC-002,PO-78599,INV-147335,Xero - Accounting Software,EMP-1210,Rejected
TXN-03260,2024-07-17,Lenovo,Hardware - Equipment,400,USD,delivered,Engineering,CC-003,PO-42378,INV-441192,Lenovo - Hardware - Equipment,EMP-1180,Pending
TXN-03261,2024-11-17,QuickBooks,Accounting Software,300,USD,paid,Finance,CC-001,PO-41133,INV-909349,QuickBooks - Accounting Software,EMP-1190,Rejected
TXN-03262,2024-11-15,Lyft,Travel - Ground,60,USD,pending,HR,CC-002,PO-28594,INV-448928,Lyft - Travel - Ground,EMP-1209,Rejected
TXN-03263,2024-06-21,Delta Airlines,Travel - Airfare,1400,USD,invoiced,Operations,CC-005,PO-86313,INV-339267,Delta Airlines - Travel - Airfare,EMP-1101,Pending
TXN-03264,2024-10-21,United Airlines,Travel - Airfare,450,USD,invoiced,HR,CC-005,,INV-914856,United Airlines - Travel - Airfare,EMP-1102,Approved
TXN-03265,2024-01-24,Best Buy,Hardware - Equipment,500,USD,pending,Finance,CC-003,PO-27676,INV-308937,Best Buy - Hardware - Equipment,EMP-1209,Rejected
TXN-03266,2024-09-26,Amazon Business,Office Supplies,250,USD,pending,Finance,CC-004,,INV-158391,Amazon Business - Office Supplies,EMP-1208,Pending
TXN-03267,2024-12-28,Time Warner,Utilities - Internet,60,USD,invoiced,Operations,CC-005,PO-95327,INV-233784,Time Warner - Utilities - Internet,EMP-1246,Pending
TXN-03268,2024-09-01,GitHub,Software - Development,21,USD,completed,Operations,CC-005,PO-58307,INV-225030,GitHub - Software - Development,EMP-1246,Approved
TXN-03269,2025-03-02,Facebook Ads,Marketing - Digital,4000,USD,invoiced,HR,CC-002,PO-15156,INV-363578,Facebook Ads - Marketing - Digital,EMP-1225,Approved
TXN-03270,2024-04-06,Marriott Hotels,Travel - Lodging,250,USD,delivered,Sales,CC-005,PO-86292,INV-688444,Marriott Hotels - Travel - Lodging,EMP-1189,Approved
TXN-03271,2025-02-15,LinkedIn Ads,Marketing - Digital,1000,USD,completed,HR,CC-001,PO-54061,INV-391716,LinkedIn Ads - Marketing - Digital,EMP-1006,Pending
TXN-03272,2024-03-25,Accenture,Professional Services,3000,USD,completed,Finance,CC-001,PO-15839,INV-704562,Accenture - Professional Services,EMP-1050,Approved
TXN-03273,2024-11-10,Google Cloud,Software - Cloud,4000,USD,paid,Engineering,CC-002,PO-19863,INV-358089,Google Cloud - Software - Cloud,EMP-1130,Rejected
TXN-03274,2025-02-08,IKEA,Furniture - Fixed Asset,600,USD,invoiced,Sales,CC-005,PO-98779,INV-624175,IKEA - Furniture - Fixed Asset,EMP-1045,Rejected
TXN-03275,2024-08-01,Lyft,Travel - Ground,22,USD,invoiced,Engineering,CC-005,PO-25774,INV-466549,Lyft - Travel - Ground,EMP-1080,Rejected
TXN-03276,2024-07-02,Datadog,Software - Monitoring,800,USD,pending,Finance,CC-002,PO-10675,INV-350489,Datadog - Software - Monitoring,EMP-1159,Approved
TXN-03277,2024-07-04,Xero,Accounting Software,400,USD,invoiced,Marketing,CC-003,PO-55775,INV-589215,Xero - Accounting Software,EMP-1101,Rejected
TXN-03278,2024-06-06,QuickBooks,Accounting Software,120,USD,pending,Sales,CC-003,PO-57898,INV-995369,QuickBooks - Accounting Software,EMP-1061,Pending
TXN-03279,2024-09-29,Xero,Accounting Software,99,USD,completed,Marketing,CC-002,PO-20652,INV-469657,Xero - Accounting Software,EMP-1230,Pending
TXN-03280,2025-03-03,Google Cloud,Software - Cloud,400,USD,pending,Finance,CC-005,PO-10934,INV-485770,Google Cloud - Software - Cloud,EMP-1136,Pending
TXN-03281,2024-08-14,Amazon,Hardware - Equipment,599,USD,invoiced,Engineering,CC-004,PO-52536,INV-996072,Amazon - Hardware - Equipment,EMP-1186,Pending
TXN-03282,2024-12-31,Dell,Hardware - Equipment,2500,USD,delivered,Marketing,CC-002,PO-83238,INV-926944,Dell - Hardware - Equipment,EMP-1066,Approved
TXN-03283,2024-03-25,Staples,Office Supplies,500,USD,invoiced,Engineering,CC-002,PO-78584,INV-202267,Staples - Office Supplies,EMP-1087,Rejected
TXN-03284,2025-01-06,Time Warner,Utilities - Internet,60,USD,invoiced,Engineering,CC-001,PO-74577,INV-237811,Time Warner - Utilities - Internet,EMP-1114,Approved
TXN-03285,2025-03-17,marriott hotels,Travel - Lodging,800,USD,delivered,Marketing,CC-003,,INV-613133,marriott hotels - Travel - Lodging,EMP-1011,Rejected
TXN-03286,2024-03-23,Amazon Business,Office Supplies,500,USD,paid,Finance,CC-003,PO-98768,INV-364519,Amazon Business - Office Supplies,EMP-1015,Rejected
TXN-03287,2025-01-12,Dell,Hardware - Equipment,1200,USD,pending,Sales,CC-001,PO-78358,INV-364243,Dell - Hardware - Equipment,EMP-1140,Pending
TXN-03288,2024-03-09,Delta Airlines,Travel - Airfare,1400,USD,invoiced,Operations,CC-005,PO-21606,INV-346108,Delta Airlines - Travel - Airfare,EMP-1242,Approved
TXN-03289,2025-01-01,Office Depot,Office Supplies,75,USD,completed,Marketing,CC-004,PO-34240,INV-228372,Office Depot - Office Supplies,EMP-1041,Approved
TXN-03290,2024-04-12,Google Cloud,Software - Cloud,1850,USD,paid,HR,CC-003,PO-58845,INV-905891,Google Cloud - Software - Cloud,EMP-1164,Pending
TXN-03291,2025-01-07,Lyft,Travel - Ground,40,USD,paid,HR,CC-003,PO-32653,INV-456499,Lyft - Travel - Ground,EMP-1244,Pending
TXN-03292,2024-11-01,Airbnb,Travel - Lodging,80,USD,completed,Sales,CC-005,PO-14987,INV-606012,Airbnb - Travel - Lodging,EMP-1143,Rejected
TXN-03293,2024-11-15,Dell,Hardware - Equipment,2500,USD,paid,Operations,CC-002,PO-46073,INV-880155,Dell - Hardware - Equipment,EMP-1079,Approved
TXN-03294,2024-06-22,Microsoft Azure,Software - Cloud,800,USD,invoiced,Marketing,CC-004,PO-81809,INV-386112,Microsoft Azure - Software - Cloud,EMP-1245,Approved
TXN-03295,2024-10-20,Southwest Airlines,Travel - Airfare,350,USD,invoiced,Marketing,CC-005,,INV-171558,Southwest Airlines - Travel - Airfare,EMP-1211,Rejected
TXN-03296,2024-08-09,PwC,Professional Services,8000,USD,pending,Finance,CC-001,PO-60789,INV-711400,PwC - Professional Services,EMP-1212,Rejected
TXN-03297,2024-01-16,AWS,Software - Cloud,10000,USD,pending,Engineering,CC-003,PO-55601,INV-624545,AWS - Software - Cloud,EMP-1092,Pending
TXN-03298,2025-01-07,PwC,Professional Services,40000,USD,invoiced,Operations,CC-001,PO-48024,INV-541784,PwC - Professional Services,EMP-1193,Rejected
TXN-03299,2024-02-17,Slack,Software - SaaS,99,USD,completed,Finance,CC-002,PO-16343,INV-730840,Slack - Software - SaaS,EMP-1187,Pending
TXN-03300,2024-03-01,Restaurants.com,Meals & Entertainment,150,USD,invoiced,HR,CC-005,PO-46737,INV-129102,Restaurants.com - Meals & Entertainment,EMP-1207,Approved
TXN-03301,2024-06-13,Lenovo,Hardware - Equipment,2000,USD,completed,HR,CC-003,PO-51000,INV-653143,Lenovo - Hardware - Equipment,EMP-1146,Approved
TXN-03302,2024-11-29,Apple,Hardware - Equipment,1999,USD,invoiced,Engineering,CC-003,PO-75351,INV-446342,Apple - Hardware - Equipment,EMP-1060,Approved
TXN-03303,2024-06-10,Grubhub,Meals & Entertainment,180,USD,pending,Engineering,CC-004,PO-30007,INV-754086,Grubhub - Meals & Entertainment,EMP-1203,Rejected
TXN-03304,2024-05-03,DoorDash,Meals & Entertainment,50,USD,paid,Engineering,CC-004,PO-13059,INV-499262,DoorDash - Meals & Entertainment,EMP-1087,Pending
TXN-03305,2024-06-29,United Airlines,Travel - Airfare,2500,USD,pending,HR,CC-004,PO-17775,INV-738913,United Airlines - Travel - Airfare,EMP-1071,Approved
TXN-03306,2024-08-21,GitHub,Software - Development,231,USD,pending,HR,CC-004,PO-13298,INV-978720,GitHub - Software - Development,EMP-1030,Pending
TXN-03307,2024-07-22,Herman Miller,Furniture - Fixed Asset,1500,USD,completed,Engineering,CC-002,PO-16109,INV-938177,Herman Miller - Furniture - Fixed Asset,EMP-1148,Rejected
TXN-03308,2024-02-26,Steelcase,Furniture - Fixed Asset,2500,USD,paid,Finance,CC-003,PO-39081,INV-753655,Steelcase - Furniture - Fixed Asset,EMP-1103,Rejected
TXN-03309,2024-11-13,Steelcase,Furniture - Fixed Asset,1800,USD,paid,Sales,CC-001,PO-30111,INV-664911,Steelcase - Furniture - Fixed Asset,EMP-1011,Rejected
TXN-03310,2024-02-05,Dell,Hardware - Equipment,500,USD,completed,HR,CC-005,PO-76076,INV-941957,Dell - Hardware - Equipment,EMP-1216,Rejected
TXN-03311,2024-05-23,LinkedIn Ads,Marketing - Digital,1000,USD,completed,Engineering,CC-004,PO-83608,INV-875334,LinkedIn Ads - Marketing - Digital,EMP-1025,Approved
TXN-03312,2024-01-17,microsoft azure,Software - Cloud,3000,USD,delivered,Marketing,CC-002,PO-90215,INV-998690,microsoft azure - Software - Cloud,EMP-1126,Approved
TXN-03313,2024-02-04,Datadog,Software - Monitoring,800,USD,pending,Sales,CC-004,PO-19058,INV-888383,Datadog - Software - Monitoring,EMP-1229,Rejected
TXN-03314,2025-01-31,GitHub,Software - Development,21,USD,invoiced,Engineering,CC-003,PO-57067,INV-947754,GitHub - Software - Development,EMP-1226,Pending
TXN-03315,2024-04-24,Best Buy,Hardware - Equipment,100,USD,pending,Sales,CC-004,PO-55753,INV-768437,Best Buy - Hardware - Equipment,EMP-1053,Approved
TXN-03316,2024-06-22,Deloitte,Professional Services,50000,USD,invoiced,Sales,CC-005,PO-79401,INV-835339,Deloitte - Professional Services,EMP-1198,Rejected
TXN-03317,2025-01-01,Staples,Office Supplies,50,USD,pending,Finance,CC-005,PO-51427,INV-692714,Staples - Office Supplies,EMP-1197,Rejected
TXN-03318,2024-09-12,LinkedIn Ads,Marketing - Digital,400,USD,paid,Operations,CC-001,PO-97786,INV-348547,LinkedIn Ads - Marketing - Digital,EMP-1070,Pending
TXN-03319,2024-07-01,Zoom,Software - SaaS,100,USD,pending,Finance,CC-003,PO-54036,INV-602108,Zoom - Software - SaaS,EMP-1231,Rejected
TXN-03320,2024-02-05,Staples,Office Supplies,50,USD,pending,Sales,CC-002,PO-44851,INV-248482,Staples - Office Supplies,EMP-1084,Pending
TXN-03321,2024-03-11,HubSpot Inc,Marketing - Software,500,USD,delivered,Sales,CC-004,PO-45623,INV-438300,HubSpot Inc - Marketing - Software,EMP-1162,Approved
TXN-03322,2024-08-01,FedEx,Shipping & Logistics,45,USD,delivered,Operations,CC-002,PO-87550,INV-339190,FedEx - Shipping & Logistics,EMP-1020,Rejected
TXN-03323,2025-01-10,Google Ads,Marketing - Digital,1000,USD,delivered,HR,CC-004,PO-91073,INV-855196,Google Ads - Marketing - Digital,EMP-1232,Pending
TXN-03324,2024-07-08,American Airlines,Travel - Airfare,300,USD,paid,Engineering,CC-001,PO-36174,INV-930423,American Airlines - Travel - Airfare,EMP-1066,Approved
TXN-03325,2025-02-01,Zoom,Software - SaaS,599,USD,pending,Sales,CC-003,PO-15450,INV-221407,Zoom - Software - SaaS,EMP-1119,Approved
TXN-03326,2024-01-27,Marriott Hotels,Travel - Lodging,450,USD,completed,Operations,CC-004,PO-52805,INV-581142,Marriott Hotels - Travel - Lodging,EMP-1034,Approved
TXN-03327,2024-05-17,Airbnb,Travel - Lodging,80,USD,completed,Engineering,CC-004,PO-56107,INV-436650,Airbnb - Travel - Lodging,EMP-1241,Pending
TXN-03328,2025-03-23,Steelcase,Furniture - Fixed Asset,600,USD,completed,HR,CC-001,PO-96947,INV-195727,Steelcase - Furniture - Fixed Asset,EMP-1230,Rejected
TXN-03329,2025-03-19,Staples,Office Supplies,150,USD,invoiced,Operations,CC-005,PO-57518,INV-289738,Staples - Office Supplies,EMP-1039,Pending
TXN-03330,2024-07-10,HubSpot,Marketing - Software,500,USD,completed,Sales,CC-002,PO-15990,INV-855963,HubSpot - Marketing - Software,EMP-1225,Pending
TXN-03331,2024-03-26,Twilio,Software - Communications,500,USD,delivered,HR,CC-004,PO-47277,INV-872264,Twilio - Software - Communications,EMP-1017,Pending
TXN-03332,2024-05-13,Lyft,Travel - Ground,40,USD,delivered,Engineering,CC-004,PO-68676,INV-922067,Lyft - Travel - Ground,EMP-1110,Rejected
TXN-03333,2024-09-15,Facebook Ads,Marketing - Digital,2000,USD,pending,HR,CC-004,PO-90166,INV-158164,Facebook Ads - Marketing - Digital,EMP-1107,Approved
TXN-03334,2024-02-26,Facebook Ads,Marketing - Digital,800,USD,paid,Operations,CC-002,,INV-353222,Facebook Ads - Marketing - Digital,EMP-1125,Pending
TXN-03335,2025-02-12,Starbucks,Meals & Entertainment,5,USD,completed,Engineering,CC-003,PO-45230,INV-848649,Starbucks - Meals & Entertainment,EMP-1027,Approved
TXN-03336,2024-06-07,Herman Miller,Furniture - Fixed Asset,3000,USD,paid,Sales,CC-004,PO-57168,INV-243996,Herman Miller - Furniture - Fixed Asset,EMP-1059,Pending
TXN-03337,2025-01-02,FedEx,Shipping & Logistics,20,USD,pending,Marketing,CC-003,PO-32469,INV-728340,FedEx - Shipping & Logistics,EMP-1089,Pending
TXN-03338,2024-02-12,UberEats,Meals & Entertainment,20,USD,delivered,Sales,CC-002,PO-18735,INV-957891,UberEats - Meals & Entertainment,EMP-1157,Rejected
TXN-03339,2025-03-01,Apple,Hardware - Equipment,799,USD,invoiced,Finance,CC-004,PO-22804,INV-282325,Apple - Hardware - Equipment,EMP-1197,Approved
TXN-03340,2024-03-28,LinkedIn Ads,Marketing - Digital,2500,USD,completed,Finance,CC-004,,INV-298692,LinkedIn Ads - Marketing - Digital,EMP-1023,Approved
TXN-03341,2025-02-20,Hilton Hotels,Travel - Lodging,220,USD,delivered,Sales,CC-001,PO-13947,INV-167752,Hilton Hotels - Travel - Lodging,EMP-1049,Pending
TXN-03342,2024-02-21,UPS,Shipping & Logistics,350,USD,delivered,Operations,CC-005,PO-84764,INV-467606,UPS - Shipping & Logistics,EMP-1202,Pending
TXN-03343,2024-07-26,Datadog,Software - Monitoring,3000,USD,delivered,Operations,CC-005,PO-87239,INV-852367,Datadog - Software - Monitoring,EMP-1218,Approved
TXN-03344,2024-07-02,Deloitte,Professional Services,5000,USD,paid,Sales,CC-003,PO-45288,INV-691200,Deloitte - Professional Services,EMP-1189,Rejected
TXN-03345,2024-10-02,Steelcase,Furniture - Fixed Asset,600,USD,completed,Engineering,CC-005,PO-59336,INV-776741,Steelcase - Furniture - Fixed Asset,EMP-1058,Approved
TXN-03346,2024-09-10,HubSpot,Marketing - Software,500,USD,invoiced,Sales,CC-001,PO-10426,INV-514195,HubSpot - Marketing - Software,EMP-1029,Approved
TXN-03347,2024-02-08,Office Depot,Office Supplies,350,USD,paid,Sales,CC-005,PO-48013,INV-519396,Office Depot - Office Supplies,EMP-1083,Pending
TXN-03348,2025-02-23,Southwest Airlines,Travel - Airfare,150,USD,paid,Sales,CC-002,PO-41433,INV-972618,Southwest Airlines - Travel - Airfare,EMP-1137,Rejected
TXN-03349,2024-01-11,Facebook Ads,Marketing - Digital,800,USD,delivered,Marketing,CC-004,PO-64047,INV-807135,Facebook Ads - Marketing - Digital,EMP-1099,Rejected
TXN-03350,2024-12-19,Staples,Office Supplies,500,USD,pending,Operations,CC-004,PO-87057,INV-594752,Staples - Office Supplies,EMP-1180,Rejected
TXN-03351,2025-02-02,Lyft,Travel - Ground,40,USD,delivered,Marketing,CC-002,PO-84185,INV-551059,Lyft - Travel - Ground,EMP-1055,Pending
TXN-03352,2025-02-15,Best Buy,Hardware - Equipment,500,USD,pending,HR,CC-002,PO-12514,INV-116813,Best Buy - Hardware - Equipment,EMP-1104,Pending
TXN-03353,2025-02-04,Lyft,Travel - Ground,60,USD,invoiced,Marketing,CC-004,PO-97179,INV-519263,Lyft - Travel - Ground,EMP-1035,Approved
TXN-03354,2024-11-21,McKinsey,Professional Services,15000,USD,completed,Engineering,CC-002,PO-35017,INV-247797,McKinsey - Professional Services,EMP-1115,Pending
TXN-03355,2024-01-29,DoorDash,Meals & Entertainment,100,USD,completed,HR,CC-003,PO-34102,INV-209606,DoorDash - Meals & Entertainment,EMP-1034,Pending
TXN-03356,2024-03-15,Verizon,Utilities - Telecom,350,USD,delivered,Engineering,CC-004,PO-53959,INV-999817,Verizon - Utilities - Telecom,EMP-1041,Rejected
TXN-03357,2024-04-01,Airbnb,Travel - Lodging,150,USD,completed,Marketing,CC-005,PO-47992,INV-181896,Airbnb - Travel - Lodging,EMP-1160,Rejected
TXN-03358,2024-07-30,Verizon,Utilities - Telecom,100,USD,paid,Finance,CC-001,PO-18457,INV-902335,Verizon - Utilities - Telecom,EMP-1069,Pending
TXN-03359,2024-08-12,TIME WARNER,Utilities - Internet,100,USD,pending,Sales,CC-005,PO-14043,INV-213920,TIME WARNER - Utilities - Internet,EMP-1039,Approved
TXN-03360,2024-05-28,American Airlines,Travel - Airfare,950,USD,invoiced,Operations,CC-005,PO-55529,INV-201758,American Airlines - Travel - Airfare,EMP-1194,Rejected
TXN-03361,2025-01-30,Xero,Accounting Software,99,USD,completed,HR,CC-001,,INV-956474,Xero - Accounting Software,EMP-1171,Approved
TXN-03362,2024-01-28,Deloitte,Professional Services,50000,USD,completed,Engineering,CC-002,PO-76419,INV-595097,Deloitte - Professional Services,EMP-1024,Pending
